src,dst,2017,2018,2019
JavaScript,Windows Phone,806,1356,0
JavaScript,WordPress,3718,9067,10000
JavaScript,Xamarin,1204,2880,2832
JavaScript,Xcode,2234,5193,5321
JavaScript,Zend,122,237,212
JavaScript,iOS,3192,7360,7477
JavaScript,jQuery,0,0,28721
Julia,.NET Core,20,71,0
Julia,AWS,0,136,0
Julia,Amazon DynamoDB,0,59,0
Julia,Amazon Echo,0,44,0
Julia,Amazon RDS/Aurora,0,53,0
Julia,Amazon Redshift,0,54,0
Julia,Amazon Web Services (AWS),48,0,0
Julia,Android,29,111,0
Julia,Android Studio,17,73,0
Julia,Angular/Angular.js,0,90,0
Julia,AngularJS,37,0,0
Julia,Apache HBase,0,44,0
Julia,Apache Hive,0,58,0
Julia,Apple Watch or Apple TV,0,39,0
Julia,Arduino,21,89,0
Julia,Atom,43,147,0
Julia,Azure,0,67,0
Julia,BSD/Unix,0,4,0
Julia,Bash/Shell/PowerShell,0,276,0
Julia,CSS,0,245,0
Julia,Cassandra,15,64,0
Julia,Cobol,0,56,0
Julia,Coda,5,34,0
Julia,Cordova,13,37,0
Julia,Delphi/Object Pascal,0,61,0
Julia,Django,0,70,0
Julia,Drupal,0,38,0
Julia,ESP8266,0,36,0
Julia,Eclipse,28,75,0
Julia,Elasticsearch,0,89,0
Julia,Emacs,29,75,0
Julia,Firebase,12,66,0
Julia,Gaming console,0,37,0
Julia,Google BigQuery,0,68,0
Julia,Google Cloud Platform/App Engine,0,72,0
Julia,Google Cloud Storage,0,68,0
Julia,Google Home,0,35,0
Julia,HTML/CSS,0,254,0
Julia,Hadoop,23,63,0
Julia,Heroku,0,58,0
Julia,IBM Cloud or Watson,0,39,0
Julia,IBM Db2,0,38,0
Julia,IPython / Jupyter,51,177,0
Julia,IntelliJ,29,119,0
Julia,Komodo,7,34,0
Julia,Kotlin,0,76,0
Julia,Light Table,7,31,0
Julia,Linux,66,267,0
Julia,Linux-based,0,159,0
Julia,Lua,31,95,0
Julia,MacOS,35,231,0
Julia,Mainframe,9,33,0
Julia,MariaDB,0,103,0
Julia,Matlab,39,171,0
Julia,Memcached,0,54,0
Julia,Microsoft Azure,18,0,0
Julia,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,54,0
Julia,MongoDB,41,132,0
Julia,MySQL,67,195,0
Julia,Neo4j,0,56,0
Julia,NetBeans,11,45,0
Julia,Node.js,48,136,0
Julia,Notepad++,36,114,0
Julia,Objective-C,22,73,0
Julia,Ocaml,0,65,0
Julia,Oracle,18,51,0
Julia,PHP,41,127,0
Julia,PHPStorm,12,42,0
Julia,Perl,28,84,0
Julia,PostgreSQL,55,173,0
Julia,Predix,0,30,0
Julia,PyCharm,20,100,0
Julia,Python,101,343,0
Julia,R,45,183,0
Julia,RStudio,23,91,0
Julia,Raspberry Pi,27,111,0
Julia,React,23,79,0
Julia,Redis,22,95,0
Julia,Ruby,34,104,0
Julia,RubyMine,5,37,0
Julia,Rust,29,103,0
Julia,SQL,69,219,0
Julia,SQL Server,31,113,0
Julia,SQLite,45,107,0
Julia,Salesforce,8,36,0
Julia,Scala,28,98,0
Julia,Serverless,10,48,0
Julia,SharePoint,14,44,0
Julia,Smalltalk,17,0,0
Julia,Spark,21,68,0
Julia,Spring,0,51,0
Julia,Sublime Text,36,127,0
Julia,Swift,29,84,0
Julia,TensorFlow,0,128,0
Julia,TextMate,4,44,0
Julia,Torch/PyTorch,0,68,0
Julia,TypeScript,23,103,0
Julia,VB.NET,21,58,0
Julia,VBA,18,67,0
Julia,Vim,58,199,0
Julia,Visual Basic 6,19,54,0
Julia,Visual Studio,30,108,0
Julia,Visual Studio Code,19,134,0
Julia,Windows,45,251,0
Julia,Windows Phone,14,40,0
Julia,WordPress,19,71,0
Julia,Xamarin,12,39,0
Julia,Xcode,20,66,0
Julia,Zend,3,36,0
Julia,iOS,26,68,0
Komodo,.NET,0,0,133
Komodo,.NET Core,0,0,96
Komodo,ASP.NET,0,0,114
Komodo,Angular/Angular.js,0,0,118
Komodo,Ansible,0,0,75
Komodo,Apache Spark,0,0,68
Komodo,BSD/Unix,0,0,6
Komodo,Chef,0,0,63
Komodo,Cordova,0,0,88
Komodo,CryEngine,0,0,58
Komodo,Django,0,0,98
Komodo,Drupal,0,0,74
Komodo,Express,0,0,92
Komodo,Flask,0,0,85
Komodo,Flutter,0,0,59
Komodo,Hadoop,0,0,69
Komodo,Laravel,0,0,99
Komodo,Light Table,8,54,94
Komodo,Linux-based,0,0,109
Komodo,MacOS,0,0,30
Komodo,NetBeans,62,153,155
Komodo,Node.js,0,0,129
Komodo,Notepad++,0,269,237
Komodo,PHPStorm,33,107,136
Komodo,Pandas,0,0,77
Komodo,Puppet,0,0,64
Komodo,PyCharm,35,126,161
Komodo,RStudio,15,67,103
Komodo,React Native,0,0,72
Komodo,React.js,0,0,91
Komodo,Ruby on Rails,0,0,75
Komodo,RubyMine,14,64,96
Komodo,Spring,0,0,84
Komodo,Sublime Text,0,219,174
Komodo,TensorFlow,0,0,81
Komodo,TextMate,0,75,102
Komodo,Torch/PyTorch,0,0,68
Komodo,Unity 3D,0,0,93
Komodo,Unreal Engine,0,0,72
Komodo,Vim,0,155,164
Komodo,Visual Studio,96,216,189
Komodo,Visual Studio Code,45,162,201
Komodo,Vue.js,0,0,83
Komodo,Windows,0,0,51
Komodo,Xamarin,0,0,83
Komodo,Xcode,38,107,132
Komodo,Zend,11,65,104
Komodo,jQuery,0,0,187
Kotlin,.NET,0,0,957
Kotlin,.NET Core,0,485,721
Kotlin,ASP.NET,0,0,696
Kotlin,AWS,0,856,1666
Kotlin,Amazon DynamoDB,0,268,0
Kotlin,Amazon Echo,0,184,0
Kotlin,Amazon RDS/Aurora,0,199,0
Kotlin,Amazon Redshift,0,89,0
Kotlin,Android,0,2378,3925
Kotlin,Android Studio,0,2290,3477
Kotlin,Angular/Angular.js,0,904,1375
Kotlin,Ansible,0,0,477
Kotlin,Apache HBase,0,95,0
Kotlin,Apache Hive,0,96,0
Kotlin,Apache Spark,0,0,273
Kotlin,Apple Watch or Apple TV,0,171,0
Kotlin,Arduino,0,471,815
Kotlin,Atom,0,804,898
Kotlin,Azure,0,293,0
Kotlin,BSD/Unix,0,5,6
Kotlin,Bash/Shell/PowerShell,0,1602,0
Kotlin,CSS,0,2045,0
Kotlin,Cassandra,0,214,334
Kotlin,Chef,0,0,149
Kotlin,Cobol,0,79,0
Kotlin,Coda,0,52,60
Kotlin,Cordova,0,271,426
Kotlin,Couchbase,0,0,198
Kotlin,CryEngine,0,0,68
Kotlin,Delphi/Object Pascal,0,102,0
Kotlin,Django,0,359,564
Kotlin,Docker,0,0,2157
Kotlin,Drupal,0,82,145
Kotlin,DynamoDB,0,0,511
Kotlin,ESP8266,0,122,0
Kotlin,Eclipse,0,565,681
Kotlin,Elasticsearch,0,523,917
Kotlin,Emacs,0,152,263
Kotlin,Express,0,0,970
Kotlin,Firebase,0,1381,1640
Kotlin,Flask,0,0,540
Kotlin,Flutter,0,0,618
Kotlin,Gaming console,0,79,0
Kotlin,Google BigQuery,0,136,0
Kotlin,Google Cloud Platform/App Engine,0,531,1087
Kotlin,Google Cloud Storage,0,423,0
Kotlin,Google Home,0,145,0
Kotlin,HTML/CSS,0,2164,0
Kotlin,Hadoop,0,172,223
Kotlin,Heroku,0,476,721
Kotlin,IBM Cloud or Watson,0,92,155
Kotlin,IBM Db2,0,110,0
Kotlin,IPython / Jupyter,0,236,423
Kotlin,IntelliJ,0,2305,3597
Kotlin,Komodo,0,47,51
Kotlin,Kubernetes,0,0,734
Kotlin,Laravel,0,0,421
Kotlin,Light Table,0,32,42
Kotlin,Linux,0,1493,2853
Kotlin,Linux-based,0,820,1465
Kotlin,MacOS,0,2262,2896
Kotlin,Mainframe,0,49,0
Kotlin,MariaDB,0,463,928
Kotlin,Memcached,0,209,0
Kotlin,Microsoft Azure,0,0,517
Kotlin,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,192,0
Kotlin,Microsoft SQL Server,0,0,1112
Kotlin,MongoDB,0,1044,1545
Kotlin,MySQL,0,1774,2630
Kotlin,Neo4j,0,168,0
Kotlin,NetBeans,0,298,327
Kotlin,Node.js,0,1379,2154
Kotlin,Notepad++,0,898,1302
Kotlin,Objective-C,0,0,750
Kotlin,Ocaml,0,97,0
Kotlin,Oracle,0,346,872
Kotlin,PHP,0,0,1366
Kotlin,PHPStorm,0,306,455
Kotlin,Pandas,0,0,402
Kotlin,PostgreSQL,0,1236,2061
Kotlin,Predix,0,34,0
Kotlin,Puppet,0,0,152
Kotlin,PyCharm,0,562,909
Kotlin,Python,0,0,2498
Kotlin,R,0,0,301
Kotlin,RStudio,0,104,131
Kotlin,Raspberry Pi,0,653,1014
Kotlin,React,0,906,0
Kotlin,React Native,0,0,744
Kotlin,React.js,0,0,1503
Kotlin,Redis,0,597,1094
Kotlin,Ruby,0,0,649
Kotlin,Ruby on Rails,0,0,375
Kotlin,RubyMine,0,123,147
Kotlin,Rust,0,0,433
Kotlin,SQL,0,0,2839
Kotlin,SQL Server,0,900,0
Kotlin,SQLite,0,1048,2742
Kotlin,Salesforce,0,87,0
Kotlin,Scala,0,0,498
Kotlin,Serverless,0,237,0
Kotlin,SharePoint,0,68,0
Kotlin,Slack,0,0,1483
Kotlin,Spark,0,186,0
Kotlin,Spring,0,891,1510
Kotlin,Sublime Text,0,1111,1442
Kotlin,Swift,0,0,1179
Kotlin,TensorFlow,0,327,543
Kotlin,TextMate,0,83,101
Kotlin,Torch/PyTorch,0,79,175
Kotlin,TypeScript,0,0,1532
Kotlin,Unity 3D,0,0,658
Kotlin,Unreal Engine,0,0,237
Kotlin,VBA,0,0,233
Kotlin,Vim,0,965,1508
Kotlin,Visual Studio,0,715,1056
Kotlin,Visual Studio Code,0,1201,2791
Kotlin,Vue.js,0,0,733
Kotlin,WebAssembly,0,0,166
Kotlin,Windows,0,1780,2697
Kotlin,Windows Phone,0,129,0
Kotlin,WordPress,0,401,673
Kotlin,Xamarin,0,267,375
Kotlin,Xcode,0,784,1213
Kotlin,Zend,0,35,55
Kotlin,iOS,0,884,1389
Kotlin,jQuery,0,0,1503
Kubernetes,.NET,0,0,1256
Kubernetes,.NET Core,0,0,1211
Kubernetes,ASP.NET,0,0,1109
Kubernetes,Android Studio,0,0,832
Kubernetes,Angular/Angular.js,0,0,1994
Kubernetes,Ansible,0,0,1590
Kubernetes,Apache Spark,0,0,757
Kubernetes,Atom,0,0,1008
Kubernetes,BSD/Unix,0,0,17
Kubernetes,Chef,0,0,486
Kubernetes,Coda,0,0,69
Kubernetes,Cordova,0,0,434
Kubernetes,CryEngine,0,0,66
Kubernetes,Django,0,0,1054
Kubernetes,Drupal,0,0,253
Kubernetes,Eclipse,0,0,804
Kubernetes,Emacs,0,0,521
Kubernetes,Express,0,0,1627
Kubernetes,Flask,0,0,1304
Kubernetes,Flutter,0,0,270
Kubernetes,Hadoop,0,0,635
Kubernetes,IPython / Jupyter,0,0,890
Kubernetes,IntelliJ,0,0,2840
Kubernetes,Komodo,0,0,56
Kubernetes,Laravel,0,0,492
Kubernetes,Light Table,0,0,48
Kubernetes,Linux,0,0,5105
Kubernetes,Linux-based,0,0,2333
Kubernetes,MacOS,0,0,3658
Kubernetes,Microsoft Azure,0,0,1450
Kubernetes,NetBeans,0,0,232
Kubernetes,Node.js,0,0,3326
Kubernetes,Notepad++,0,0,1372
Kubernetes,PHPStorm,0,0,516
Kubernetes,Pandas,0,0,934
Kubernetes,Puppet,0,0,482
Kubernetes,PyCharm,0,0,1222
Kubernetes,RStudio,0,0,211
Kubernetes,Raspberry Pi,0,0,1500
Kubernetes,React Native,0,0,800
Kubernetes,React.js,0,0,2569
Kubernetes,Ruby on Rails,0,0,746
Kubernetes,RubyMine,0,0,183
Kubernetes,Slack,0,0,2853
Kubernetes,Spring,0,0,1655
Kubernetes,Sublime Text,0,0,1580
Kubernetes,TensorFlow,0,0,858
Kubernetes,TextMate,0,0,110
Kubernetes,Torch/PyTorch,0,0,319
Kubernetes,Unity 3D,0,0,430
Kubernetes,Unreal Engine,0,0,186
Kubernetes,Vim,0,0,3084
Kubernetes,Visual Studio,0,0,1233
Kubernetes,Visual Studio Code,0,0,3930
Kubernetes,Vue.js,0,0,1143
Kubernetes,Windows,0,0,2846
Kubernetes,WordPress,0,0,832
Kubernetes,Xamarin,0,0,298
Kubernetes,Xcode,0,0,520
Kubernetes,Zend,0,0,54
Kubernetes,jQuery,0,0,1970
Laravel,.NET,0,0,1225
Laravel,.NET Core,0,0,817
Laravel,Ansible,0,0,539
Laravel,Apache Spark,0,0,271
Laravel,BSD/Unix,0,0,12
Laravel,Chef,0,0,194
Laravel,Cordova,0,0,863
Laravel,CryEngine,0,0,107
Laravel,Flutter,0,0,335
Laravel,Hadoop,0,0,246
Laravel,Linux-based,0,0,1959
Laravel,MacOS,0,0,758
Laravel,Node.js,0,0,3398
Laravel,Pandas,0,0,444
Laravel,Puppet,0,0,237
Laravel,React Native,0,0,963
Laravel,React.js,0,0,2189
Laravel,Ruby on Rails,0,0,562
Laravel,Spring,0,0,675
Laravel,TensorFlow,0,0,478
Laravel,Torch/PyTorch,0,0,189
Laravel,Unity 3D,0,0,700
Laravel,Unreal Engine,0,0,288
Laravel,Vue.js,0,0,2524
Laravel,Windows,0,0,863
Laravel,Xamarin,0,0,404
Light Table,.NET,0,0,74
Light Table,.NET Core,0,0,71
Light Table,ASP.NET,0,0,68
Light Table,Angular/Angular.js,0,0,76
Light Table,Ansible,0,0,71
Light Table,Apache Spark,0,0,56
Light Table,BSD/Unix,0,0,8
Light Table,Chef,0,0,56
Light Table,Cordova,0,0,57
Light Table,CryEngine,0,0,56
Light Table,Django,0,0,66
Light Table,Drupal,0,0,61
Light Table,Express,0,0,83
Light Table,Flask,0,0,62
Light Table,Flutter,0,0,55
Light Table,Hadoop,0,0,59
Light Table,Laravel,0,0,63
Light Table,Linux-based,0,0,39
Light Table,MacOS,0,0,15
Light Table,NetBeans,15,68,108
Light Table,Node.js,0,0,86
Light Table,Notepad++,0,81,123
Light Table,PHPStorm,12,59,96
Light Table,Pandas,0,0,61
Light Table,Puppet,0,0,56
Light Table,PyCharm,17,68,105
Light Table,RStudio,11,53,93
Light Table,React Native,0,0,60
Light Table,React.js,0,0,80
Light Table,Ruby on Rails,0,0,60
Light Table,RubyMine,9,52,87
Light Table,Spring,0,0,67
Light Table,Sublime Text,0,80,109
Light Table,TensorFlow,0,0,63
Light Table,TextMate,0,56,98
Light Table,Torch/PyTorch,0,0,63
Light Table,Unity 3D,0,0,65
Light Table,Unreal Engine,0,0,60
Light Table,Vim,0,88,119
Light Table,Visual Studio,23,73,111
Light Table,Visual Studio Code,25,88,125
Light Table,Vue.js,0,0,63
Light Table,Windows,0,0,28
Light Table,Xamarin,0,0,59
Light Table,Xcode,12,62,102
Light Table,Zend,8,51,91
Light Table,jQuery,0,0,84
Linux,.NET,0,0,7640
Linux,.NET Core,1326,4513,5455
Linux,ASP.NET,0,0,5535
Linux,Amazon Web Services (AWS),2621,0,0
Linux,Android Studio,1732,5795,6664
Linux,Angular/Angular.js,0,7989,9613
Linux,AngularJS,2304,0,0
Linux,Ansible,0,0,4525
Linux,Apache Spark,0,0,2416
Linux,Arduino,1357,0,0
Linux,Atom,1983,6458,6323
Linux,BSD/Unix,0,104,62
Linux,Chef,0,0,1164
Linux,Coda,58,197,269
Linux,Cordova,615,2010,2278
Linux,CryEngine,0,0,208
Linux,Django,0,4263,5843
Linux,Drupal,0,0,1439
Linux,Eclipse,2641,6838,7082
Linux,Emacs,933,2219,3064
Linux,Express,0,0,7247
Linux,Firebase,496,3563,0
Linux,Flask,0,0,5807
Linux,Flutter,0,0,1089
Linux,Hadoop,519,1605,2142
Linux,IPython / Jupyter,863,3304,5354
Linux,IntelliJ,2341,9565,12932
Linux,Komodo,102,225,201
Linux,Laravel,0,0,4172
Linux,Light Table,30,89,88
Linux,Linux-based,0,13375,18825
Linux,MacOS,2492,15913,15060
Linux,Mainframe,162,344,0
Linux,Microsoft Azure,668,0,4273
Linux,NetBeans,1044,2902,2753
Linux,Node.js,2870,12202,16270
Linux,Notepad++,3099,9820,11866
Linux,PHPStorm,888,3443,4079
Linux,Pandas,0,0,5060
Linux,Predix,0,68,0
Linux,Puppet,0,0,1284
Linux,PyCharm,1300,5212,7571
Linux,RStudio,348,1084,1496
Linux,Raspberry Pi,2350,7214,9240
Linux,React,1006,6431,0
Linux,React Native,0,0,3206
Linux,React.js,0,0,10254
Linux,Ruby on Rails,0,0,3178
Linux,RubyMine,234,635,754
Linux,Salesforce,203,697,0
Linux,Serverless,189,1750,0
Linux,SharePoint,283,713,0
Linux,Slack,0,0,11611
Linux,Spark,424,1613,0
Linux,Spring,0,5074,6649
Linux,Sublime Text,2928,9807,10736
Linux,TensorFlow,0,2506,4228
Linux,TextMate,99,371,396
Linux,Torch/PyTorch,0,586,1422
Linux,Unity 3D,0,0,3248
Linux,Unreal Engine,0,0,1189
Linux,Vim,4158,13010,16701
Linux,Visual Studio,2502,7733,9604
Linux,Visual Studio Code,1447,9971,20575
Linux,Vue.js,0,0,5569
Linux,Windows,0,21271,23415
Linux,Windows Phone,0,785,0
Linux,WordPress,1469,5079,6552
Linux,Xamarin,364,1277,1576
Linux,Xcode,775,2505,3107
Linux,Zend,53,163,158
Linux,jQuery,0,0,15681
Linux-based,Android Studio,0,3223,0
Linux-based,Atom,0,3671,0
Linux-based,Coda,0,74,0
Linux-based,Eclipse,0,3525,0
Linux-based,Emacs,0,1454,0
Linux-based,IPython / Jupyter,0,2108,0
Linux-based,IntelliJ,0,5048,0
Linux-based,Komodo,0,128,0
Linux-based,Light Table,0,52,0
Linux-based,NetBeans,0,1565,0
Linux-based,Notepad++,0,3708,0
Linux-based,PHPStorm,0,1929,0
Linux-based,PyCharm,0,3105,0
Linux-based,RStudio,0,607,0
Linux-based,RubyMine,0,344,0
Linux-based,Sublime Text,0,5400,0
Linux-based,TextMate,0,96,0
Linux-based,Vim,0,8038,0
Linux-based,Visual Studio,0,2009,0
Linux-based,Visual Studio Code,0,4377,0
Linux-based,Xcode,0,514,0
Linux-based,Zend,0,87,0
Lua,.NET Core,251,620,0
Lua,AWS,0,719,0
Lua,Amazon DynamoDB,0,202,0
Lua,Amazon Echo,0,145,0
Lua,Amazon RDS/Aurora,0,223,0
Lua,Amazon Redshift,0,118,0
Lua,Amazon Web Services (AWS),273,0,0
Lua,Android,352,926,0
Lua,Android Studio,230,579,0
Lua,Angular/Angular.js,0,689,0
Lua,AngularJS,269,0,0
Lua,Apache HBase,0,89,0
Lua,Apache Hive,0,104,0
Lua,Apple Watch or Apple TV,0,88,0
Lua,Arduino,266,619,0
Lua,Atom,233,589,0
Lua,Azure,0,291,0
Lua,BSD/Unix,0,14,0
Lua,Bash/Shell/PowerShell,0,1816,0
Lua,CSS,0,1997,0
Lua,Cassandra,58,171,0
Lua,Cobol,0,95,0
Lua,Coda,12,59,0
Lua,Cordova,90,226,0
Lua,Delphi/Object Pascal,0,188,0
Lua,Django,0,351,0
Lua,Drupal,0,124,0
Lua,ESP8266,0,233,0
Lua,Eclipse,278,570,0
Lua,Elasticsearch,0,505,0
Lua,Emacs,87,208,0
Lua,Firebase,68,344,0
Lua,Gaming console,0,151,0
Lua,Google BigQuery,0,128,0
Lua,Google Cloud Platform/App Engine,0,309,0
Lua,Google Cloud Storage,0,180,0
Lua,Google Home,0,77,0
Lua,HTML/CSS,0,2080,0
Lua,Hadoop,55,150,0
Lua,Heroku,0,289,0
Lua,IBM Cloud or Watson,0,83,0
Lua,IBM Db2,0,102,0
Lua,IPython / Jupyter,76,248,0
Lua,IntelliJ,236,760,0
Lua,Komodo,19,44,0
Lua,Kotlin,0,226,0
Lua,Light Table,8,34,0
Lua,Linux,464,1750,0
Lua,Linux-based,0,864,0
Lua,MacOS,236,1247,0
Lua,Mainframe,31,60,0
Lua,MariaDB,0,612,0
Lua,Matlab,99,334,0
Lua,Memcached,0,302,0
Lua,Microsoft Azure,104,0,0
Lua,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,216,0
Lua,MongoDB,221,796,0
Lua,MySQL,552,1578,0
Lua,Neo4j,0,104,0
Lua,NetBeans,97,207,0
Lua,Node.js,407,1236,0
Lua,Notepad++,409,987,0
Lua,Objective-C,128,346,0
Lua,Ocaml,0,99,0
Lua,Oracle,135,258,0
Lua,PHP,423,1209,0
Lua,PHPStorm,89,267,0
Lua,Perl,124,374,0
Lua,PostgreSQL,290,1070,0
Lua,Predix,0,33,0
Lua,PyCharm,124,406,0
Lua,Python,618,1758,0
Lua,R,89,272,0
Lua,RStudio,39,90,0
Lua,Raspberry Pi,327,858,0
Lua,React,154,573,0
Lua,Redis,210,765,0
Lua,Ruby,179,531,0
Lua,RubyMine,24,70,0
Lua,Rust,81,275,0
Lua,SQL,564,1694,0
Lua,SQL Server,253,895,0
Lua,SQLite,383,710,0
Lua,Salesforce,29,92,0
Lua,Scala,72,213,0
Lua,Serverless,36,190,0
Lua,SharePoint,41,94,0
Lua,Smalltalk,30,0,0
Lua,Spark,55,134,0
Lua,Spring,0,309,0
Lua,Sublime Text,284,743,0
Lua,Swift,107,294,0
Lua,TensorFlow,0,268,0
Lua,TextMate,20,64,0
Lua,Torch/PyTorch,0,140,0
Lua,TypeScript,145,600,0
Lua,VB.NET,103,318,0
Lua,VBA,76,278,0
Lua,Vim,416,1074,0
Lua,Visual Basic 6,78,226,0
Lua,Visual Studio,427,1017,0
Lua,Visual Studio Code,220,945,0
Lua,Windows,446,2252,0
Lua,Windows Phone,60,130,0
Lua,WordPress,162,447,0
Lua,Xamarin,92,227,0
Lua,Xcode,135,327,0
Lua,Zend,7,38,0
Lua,iOS,196,466,0
MacOS,.NET,0,0,2913
MacOS,.NET Core,754,1665,2197
MacOS,ASP.NET,0,0,2253
MacOS,Amazon Web Services (AWS),2192,0,0
MacOS,Android Studio,997,6475,3169
MacOS,Angular/Angular.js,0,3345,4600
MacOS,AngularJS,1586,0,0
MacOS,Ansible,0,0,1911
MacOS,Apache Spark,0,0,1130
MacOS,Arduino,724,0,0
MacOS,Atom,1478,8442,3155
MacOS,BSD/Unix,0,33,27
MacOS,Chef,0,0,606
MacOS,Coda,102,467,221
MacOS,Cordova,525,1047,1344
MacOS,CryEngine,0,0,127
MacOS,Django,0,1595,2420
MacOS,Drupal,0,0,722
MacOS,Eclipse,1024,3935,2075
MacOS,Emacs,400,1738,1096
MacOS,Express,0,0,4188
MacOS,Firebase,504,2228,0
MacOS,Flask,0,0,2401
MacOS,Flutter,0,0,631
MacOS,Hadoop,292,597,950
MacOS,IPython / Jupyter,385,2705,2046
MacOS,IntelliJ,1412,9666,5641
MacOS,Komodo,52,190,102
MacOS,Laravel,0,0,1845
MacOS,Light Table,21,75,68
MacOS,Linux-based,0,1957,3027
MacOS,MacOS,0,7416,11617
MacOS,Mainframe,73,127,0
MacOS,Microsoft Azure,487,0,2108
MacOS,NetBeans,379,1517,797
MacOS,Node.js,2088,5580,8380
MacOS,Notepad++,1077,4163,2951
MacOS,PHPStorm,546,3199,1713
MacOS,Pandas,0,0,2012
MacOS,Predix,0,51,0
MacOS,Puppet,0,0,574
MacOS,PyCharm,644,4164,2799
MacOS,RStudio,212,983,579
MacOS,Raspberry Pi,1200,2710,3854
MacOS,React,958,3529,0
MacOS,React Native,0,0,2345
MacOS,React.js,0,0,6404
MacOS,Ruby on Rails,0,0,2210
MacOS,RubyMine,190,964,512
MacOS,Salesforce,207,409,0
MacOS,Serverless,195,903,0
MacOS,SharePoint,189,322,0
MacOS,Slack,0,0,7844
MacOS,Spark,233,634,0
MacOS,Spring,0,1699,2741
MacOS,Sublime Text,2057,11900,5304
MacOS,TensorFlow,0,1001,1757
MacOS,TextMate,190,911,416
MacOS,Torch/PyTorch,0,243,604
MacOS,Unity 3D,0,0,1597
MacOS,Unreal Engine,0,0,578
MacOS,Vim,2021,11188,6333
MacOS,Visual Studio,1252,4696,3325
MacOS,Visual Studio Code,1002,11031,9552
MacOS,Vue.js,0,0,2884
MacOS,Windows,0,5979,8274
MacOS,Windows Phone,0,474,0
MacOS,WordPress,1024,2268,3222
MacOS,Xamarin,314,746,955
MacOS,Xcode,1640,9050,4056
MacOS,Zend,25,103,94
MacOS,jQuery,0,0,6840
Mainframe,.NET Core,95,145,0
Mainframe,Amazon Web Services (AWS),96,0,0
Mainframe,Android Studio,57,113,0
Mainframe,Angular/Angular.js,0,156,0
Mainframe,AngularJS,100,0,0
Mainframe,Atom,75,122,0
Mainframe,BSD/Unix,0,7,0
Mainframe,Coda,17,28,0
Mainframe,Cordova,36,57,0
Mainframe,Django,0,79,0
Mainframe,Eclipse,153,207,0
Mainframe,Emacs,45,63,0
Mainframe,Firebase,32,73,0
Mainframe,Hadoop,39,61,0
Mainframe,IPython / Jupyter,28,73,0
Mainframe,IntelliJ,92,174,0
Mainframe,Komodo,8,32,0
Mainframe,Light Table,7,25,0
Mainframe,Linux-based,0,134,0
Mainframe,MacOS,0,79,0
Mainframe,Microsoft Azure,48,0,0
Mainframe,NetBeans,50,82,0
Mainframe,Node.js,113,192,0
Mainframe,Notepad++,177,268,0
Mainframe,PHPStorm,32,53,0
Mainframe,Predix,0,31,0
Mainframe,PyCharm,45,92,0
Mainframe,RStudio,20,43,0
Mainframe,Raspberry Pi,0,123,0
Mainframe,React,51,100,0
Mainframe,RubyMine,16,40,0
Mainframe,Salesforce,0,48,0
Mainframe,Serverless,0,56,0
Mainframe,SharePoint,0,69,0
Mainframe,Spark,31,61,0
Mainframe,Spring,0,149,0
Mainframe,Sublime Text,83,148,0
Mainframe,TensorFlow,0,65,0
Mainframe,TextMate,12,35,0
Mainframe,Torch/PyTorch,0,36,0
Mainframe,Vim,138,180,0
Mainframe,Visual Studio,148,205,0
Mainframe,Visual Studio Code,65,177,0
Mainframe,Windows,0,556,0
Mainframe,Windows Phone,0,57,0
Mainframe,WordPress,0,112,0
Mainframe,Xamarin,38,56,0
Mainframe,Xcode,47,67,0
Mainframe,Zend,6,31,0
MariaDB,.NET,0,0,2460
MariaDB,.NET Core,0,1304,1685
MariaDB,ASP.NET,0,0,1826
MariaDB,AWS,0,2530,3946
MariaDB,Amazon DynamoDB,0,564,0
MariaDB,Amazon Echo,0,308,0
MariaDB,Amazon RDS/Aurora,0,743,0
MariaDB,Amazon Redshift,0,232,0
MariaDB,Android,0,2636,3912
MariaDB,Android Studio,0,1919,2548
MariaDB,Angular/Angular.js,0,2735,3362
MariaDB,Ansible,0,0,1590
MariaDB,Apache HBase,0,224,0
MariaDB,Apache Hive,0,229,0
MariaDB,Apache Spark,0,0,599
MariaDB,Apple Watch or Apple TV,0,175,0
MariaDB,Arduino,0,1217,1937
MariaDB,Atom,0,2038,2082
MariaDB,Azure,0,804,0
MariaDB,BSD/Unix,0,34,31
MariaDB,Chef,0,0,403
MariaDB,Coda,0,105,145
MariaDB,Cordova,0,898,1155
MariaDB,CryEngine,0,0,117
MariaDB,Django,0,1189,1717
MariaDB,Docker,0,0,5280
MariaDB,Drupal,0,725,941
MariaDB,ESP8266,0,311,0
MariaDB,Eclipse,0,1637,1968
MariaDB,Elasticsearch,0,1844,0
MariaDB,Emacs,0,430,653
MariaDB,Express,0,0,2555
MariaDB,Firebase,0,1253,0
MariaDB,Flask,0,0,1578
MariaDB,Flutter,0,0,447
MariaDB,Gaming console,0,136,0
MariaDB,Google BigQuery,0,250,0
MariaDB,Google Cloud Platform/App Engine,0,921,2026
MariaDB,Google Cloud Storage,0,509,0
MariaDB,Google Home,0,148,0
MariaDB,Hadoop,0,389,555
MariaDB,Heroku,0,955,1487
MariaDB,IBM Cloud or Watson,0,158,340
